Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
346,4761,13.760115606936417,7.0,[1],24.263833024278636,1,227,2,7,15,5.262952954809334,35.9687577828505
