Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
770,132983,172.7051948051948,30.0,[1],391.1298263560408,0,4620,6,30,149,5.255618924797201,39.51064011317709
