Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
63,235,3.7301587301587302,1.0,[1],9.343285236289022,1,62,1,1,2,4.8149688783217615,25.888543551651082
