Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
815,-2276210,-2792.8957055214723,-1044.0,[-16],672870.9977111757,-6629014,6516756,-37479.5,-1044,29735,1.0415464903223655,38.30128382831167
