Text,Token,Count,Freq,Length,Lemma,PoS,Tag,Dep,Shape,Sentiment
On-Site,On,1,3,2,on,ADP,IN,ROOT,Xx,0.0
On-Site,-,1,3,1,-,PUNCT,HYPH,punct,-,0.0
On-Site,Site,1,3,4,site,NOUN,NN,pobj,Xxxx,0.0
