Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
1000,201.39999999999998,0.20139999999999997,-0.1,[-0.1],1.02762544443686,-1.6,9.5,-0.2,-0.1,0.3,5.169122745115213,34.988857126816136
