Text,Noun,Number of Nouns,Verb,Number of Verbs,Adjective,Number of Adjectives
"Craig Taylor, John Shoch",[],0,[],0,[],0
Kevin Kinsella,[],0,[],0,[],0
Sam Bankman-Fried,[],0,[],0,[],0
Carine Magescas,[],0,[],0,[],0
"David Mott, Edward Mott",[],0,[],0,[],0
Robert Spencer,[],0,[],0,[],0
"Bill Gates, Paul Allen, Scott Armanini",[],0,[],0,[],0
"Eduardo Saverin, Howard Morgan, Raj Ganguly",[],0,[],0,[],0
Masayoshi Son,[],0,[],0,[],0
"Bradley Keywell, Eric Lefkofsky",[],0,[],0,[],0
"Bill McAleer, Enrique Godreau",[],0,[],0,[],0
Zach Ware,[],0,[],0,[],0
Julien Bourrellis,[],0,[],0,[],0
"Ambar Bhattacharyya, David Singer, Lee Ainslie, Matthew Kinsella",[],0,[],0,[],0
"Edgar G. Engleman, Frank Kung",[],0,[],0,[],0
"Hunter Walk, Satya Patel",[],0,[],0,[],0
"John Pierpont Morgan, John Thompson",[],0,[],0,[],0
"John Albright, Kevin Talbot",[],0,[],0,[],0
Raymond Debbane,[],0,[],0,[],0
"Alexander Rosen, Pat Kenealy, Phil Sanderson",[],0,[],0,[],0
Nathan McDonald,[],0,[],0,[],0
"Mendel Chuang, Samantha Quist",[],0,[],0,[],0
"Ashton Kutcher, Guy Oseary",[],0,[],0,[],0
"Bethann Kassman, Brigitte Baumann",[],0,[],0,[],0
Semil Shah,[],0,[],0,[],0
"Kirill Sheynkman, Leonid Boguslavsky",[],0,[],0,[],0
"Chris Farmer, Ilya Kirnos, Jerry Ye",[],0,[],0,[],0
"James Niedel, Jeani Delagardelle, Philippe Chambon, Vijay Lathi",[],0,[],0,[],0
Angela Jackson,[],0,[],0,[],0
Debby Hopkins,[],0,[],0,[],0
"Peter G. Peterson, Stephen Schwarzman",[],0,[],0,[],0
"Rupert H. Johnson, Sr.",[],0,[],0,[],0
"Alex Bogusky, Jack Donenfeld, Jose Vieitez, Kyle Groth, Toby Krout",[],0,[],0,[],0
Fausto Boni,[],0,[],0,[],0
David S. Rose,[],0,[],0,[],0
Christophe Maire,[],0,[],0,[],0
"Alok Mittal, Padmaja Ruparel",[],0,[],0,[],0
Marc Stad,[],0,[],0,[],0
"Anton Waitz, Ben Fischer, Christian Weiss, Florian Heinemann, Thies Sander, Uwe Horstmann",[],0,[],0,[],0
"Larry Begley, Liam Donohue, Maria Cirino",[],0,[],0,[],0
"Leonard Bosack, Sandy Lerner",[],0,[],0,[],0
J. Everett Allen’s,[],0,[],0,[],0
"Andrew Schwab, John Diekman",[],0,[],0,[],0
Viktoriya Tigipko,[],0,[],0,[],0
Greg Sands,[],0,[],0,[],0
Sunil Dhaliwal,[],0,[],0,[],0
"Chris Hollenbeck, Jackie Berterretche, Standish O'Grady",[],0,[],0,[],0
"Mark Esiri, Tom Fleming",[],0,[],0,[],0
"Adanne Branch, Josep María Echarri, Roger Piqué Pijuan",[],0,[],0,[],0
"Anthony Montagu, Peter Dicks",[],0,[],0,[],0
Nick Lewis,[],0,[],0,[],0
"Cameron Lester, Mike Kwatinetz, Paul Ferris, Paul Weinstein",[],0,[],0,[],0
"Ben White, Chris Tottman, Ian Milbourn, Jos White, Stephen Chandler",[],0,[],0,[],0
Marnie LaVigne,[],0,[],0,[],0
"Adam Cragg, Brandon Maier, Chad Burgess, Glenn Argenbright",[],0,[],0,[],0
"Paul Martino, Richard Melmon",[],0,[],0,[],0
Josh Cohen,[],0,[],0,[],0
"Michael Hirshland, Raanan Bar-Cohen",[],0,[],0,[],0
"Guy Turner, Ira Weiss",[],0,[],0,[],0
"Kent Madsen, Nick Efstratis, Todd Stevens",[],0,[],0,[],0
Steve Booth,[],0,[],0,[],0
"Hans Swildens, Tom Litle",[],0,[],0,[],0
"Dennis Dougherty, Roy Rodwell",[],0,[],0,[],0
"James O'Connor, Matthew Growney, Warren Holtsberg",[],0,[],0,[],0
Ryan Bloomer,[],0,[],0,[],0
"Christian Meermann, Daniel Glasner, Filip Felician Dames",[],0,[],0,[],0
Yi Shi,[],0,[],0,[],0
"Balthazar de Menthon, Charles Degand",[],0,[],0,[],0
James Bochnowski,[],0,[],0,[],0
"John Gardner, Paul Asel",[],0,[],0,[],0
Jihoon Rim,[],0,[],0,[],0
Olaf Carlson-Wee,[],0,[],0,[],0
Antonio Gracias,[],0,[],0,[],0
"Benjamin Sun, Brad Svrluga, Harrison Kratter, Melanie Tam",[],0,[],0,[],0
"Charles Noell, Harry Gruner",[],0,[],0,[],0
Ed Sim,[],0,[],0,[],0
"Bob Greene, Matt Gorin",[],0,[],0,[],0
"Christian Jepsen, Jimmy Nielsen",[],0,[],0,[],0
"Anil Jain, Anuj Golecha, Apoorva Ranjan Sharma, Gaurav Jain",[],0,[],0,[],0
Kenneth L. Turner,[],0,[],0,[],0
"Anna Patterson, Zachary Bratun-Glennon",[],0,[],0,[],0
"Calum Paterson, Gary Le Sueur, Stuart Paterson",[],0,[],0,[],0
"Francois Veron, Patrick Malka",[],0,[],0,[],0
"Bernard Daugeras, Jacques Chatain, Patrick Bamas",[],0,[],0,[],0
"Eileen Burbidge, Robert Dighero, Stefan Glänzer",[],0,[],0,[],0
"Atul Kamra, Brian Matthews, Jim McKelvey",[],0,[],0,[],0
"Dominic Perks, Rupert Hambro",[],0,[],0,[],0
"Michael Mao, Yi Pin Ng",[],0,[],0,[],0
"Babak Poushanchi, Bobby Yazdani, Ullas Naik",[],0,[],0,[],0
"Elizabeth Yin, Eric Bahn",[],0,[],0,[],0
"Ambassador Clifford Sobel, Scott Sobel",[],0,[],0,[],0
John L. Cassis,[],0,[],0,[],0
Matt Cheng,[],0,[],0,[],0
"Alexey Girin, Anastasia Lykova, Katya Kohen, Serge Milman, Sergey Vasilev",[],0,[],0,[],0
"Jim Dugan, John Dugan, Peter Ianello",[],0,[],0,[],0
"Hans-Jurgen Schmitz, Mark Tluszcz",[],0,[],0,[],0
"Chad Boeding, Divesh Makan, Michael Anders",[],0,[],0,[],0
"David Samuel, Josh Felser",[],0,[],0,[],0
"Bernard Fairman, Peter English",[],0,[],0,[],0
William Randolph Hearst,[],0,[],0,[],0
"Harry Yu, Min Zhang",[],0,[],0,[],0
Yida Gao,[],0,[],0,[],0
Thomas Sutherland,[],0,[],0,[],0
"Hjalmar Winbladh, Kees Koolen, Lars Jörnow",[],0,[],0,[],0
"Florian Hagenbuch, Julio Vasconcellos, Marcos de Toledo Leite, Mate Pencz, Patrick de Picciotto",[],0,[],0,[Florian],1
"Bernard Moon, Eugene Kim, Jimmy Kim, John HanJoo Lee",[],0,[],0,[],0
Michael D. Laufer,[],0,[],0,[],0
"Duane Mason, Robert Fleming",[],0,[],0,[],0
"Jun Hosoya, Paul Packer, Yoshito Hori",[],0,[],0,[],0
"Arjun Sethi, Jonathan Hsu, Ted Maidenberg",[],0,[],0,[],0
"Oded Noy, Paul Bricault, Richard Wolpert",[],0,[],0,[],0
Chubei Itoh,[],0,[],0,[],0
Stuart Larkins,[],0,[],0,[],0
"Lyuben Belov, Todor Breshkov",[],0,[],0,[],0
"Jason Ostheimer, Shari Redstone",[],0,[],0,[],0
Ronnie Chan,[],0,[],0,[],0
"Ben Lin, Feng Li",[],0,[],0,[],0
"Greg Mauro, Robert Hutter",[],0,[],0,[],0
Ray Leach,[],0,[],0,[],0
"Abeer Nihlawi, Bashar Hamood, Fadi Kallas, Hesham Zreik, Terry Crospy",[],0,[],0,[],0
"Andy Sack, Chris DeVore",[],0,[],0,[],0
Bill Nixon,[],0,[],0,[],0
"Mark A. Maloney, Michael R. Steed",[],0,[],0,[],0
"Dan Rosen, Daniel Rosen",[],0,[],0,[],0
"Charles P. Rothstein, Malcolm K.H. Moss",[],0,[],0,[],0
Gregg Smith,[],0,[],0,[],0
"Alain Beaulac, Bertrand Folliet, Bruno Jacquot, Frédéric Zablocki",[],0,[],0,[],0
"Bon Woong Koo, Brian Koo, Jim Kim, Joe Lonsdale",[],0,[],0,[],0
James Geshwiler,[],0,[],0,[],0
Jade Kearney,[],0,[],0,[],0
Pitch Johnson,[],0,[],0,[],0
"Sami Mnaymneh, Tony Tamer",[],0,[],0,[],0
"Lisa Knapp, Marc Lederman",[],0,[],0,[],0
Ben Li,[],0,[],0,[],0
"Sen Lin, Zhu Li",[],0,[],0,[],0
"Hayato Ikegami, Kentaro Sakakibara",[],0,[],0,[],0
"Philippe Gire, Xavier Lazarus",[],0,[],0,[],0
Jobst Klemme,[],0,[],0,[],0
"Maynard Webb, Michael Neril",[],0,[],0,[],0
"Augustus Baillie, Carlyle Gifford",[],0,[],0,[],0
"Fred Hoch, Terry Howerton",[],0,[],0,[],0
Jonathon Triest,[],0,[],0,[],0
Brad Feld,[],0,[],0,[],0
Karim Kawar,[],0,[],0,[],0
"Richard Ferrer, Terry Evans Jr",[],0,[],0,[],0
"Alexander Samwer, Christopher Strauch, Fabio Tran, Hussein Abdelkarim, Issam Abedin, Jan Wilmking, Jeremy Hodara, Julian Leitner, Marc Samwer, Michele Ferrario, Navid Hadzaad Javaherian, Nickyl Raithatha, Oliver Samwer, Stefan Jung, Steffen Wulff Petersen, Tito Costa",[],0,[],0,[],0
Mike Lee,[],0,[],0,[],0
Victor Gutwein,[],0,[],0,[],0
"Brad Gillespie, Roger Ehrenberg",[],0,[],0,[],0
"Bilal Zuberi, Nitesh Banta, Peter Boyce II, Zachary Hamed",[],0,[],0,[],0
Marc Bell,[],0,[],0,[],0
"Arthur Samberg, Erik Jansen, Lawrence Lenihan",[],0,[],0,[],0
"Bashar Aboudaoud, Bay McLaughlin, Guy Reiffers, Manav Gupta",[],0,[],0,[],0
Harshul Sanghi,[],0,[],0,[],0
Arlan Hamilton,[],0,[],0,[],0
Don Valentine,[],0,[],0,[],0
"Adelbert Delbruck, Georg Siemens, Gustav Muller, Joris Hensen, Ludwig Bamberger",[],0,[],0,[],0
"Gaurav Garg, Peter Wagner",[],0,[],0,[],0
Annabelle Yu Long,[],0,[],0,[],0
Wenjie Wu,[],0,[],0,[],0
Klaus Hommels,[],0,[],0,[],0
"Charlie Banks, Matthew Dunbar, Paul Clark",[],0,[],0,[],0
"Jose Martin Cabiedes, Luis Martin Cabiedes",[],0,[],0,[],0
"James D. Lackie, Jimmy Lackie, Scott Chou, Stephen Roberts",[],0,[],0,[],0
"Clemens Van Blitterswijk, Frits Have, Rudy Dekeyser",[],0,[Have],1,[],0
Jason Gray,[],0,[],0,[],0
Aileen Lee,[],0,[],0,[],0
"Takashi Masuda, Tatsuzo Minakami",[],0,[],0,[],0
Yusuke Amano,[],0,[],0,[],0
Tomotaka Goji,[],0,[],0,[],0
"Ahmed Alfi, Ahmed El-Alfi, Hany Al-Sonbaty",[],0,[],0,[],0
Diego Pavía,[],0,[],0,[],0
Steve Drobny,[],0,[],0,[],0
"Brett Brewer, Brian Garrett, Rick Smith",[],0,[],0,[],0
Greg Kidd,[],0,[],0,[],0
Matt Golden,[],0,[],0,[],0
Douglas Mark,[],0,[],0,[],0
J. Alden Philbrick,[],0,[],0,[],0
Jérôme Lecoeur,[],0,[],0,[],0
"Brian Lee, Richard Jun, Shamin Walsh",[],0,[],0,[],0
Louis Saint-Jacques,[],0,[],0,[],0
Luigi Capello,[],0,[],0,[],0
"Martijn De Wever, Theo Osborne",[],0,[],0,[],0
"Amadeo Giannini, Bill Goede",[],0,[],0,[],0
"Cam Linke, Ken Bautista, Sam Jenkins",[],0,[],0,[],0
"Gerald S. Casilli, Richard Ling",[],0,[],0,[],0
Nathan Gustafson,[],0,[],0,[],0
Pär Hedberg,[],0,[],0,[],0
"Pranav Pai, Siddarth Pai",[],0,[],0,[],0
"Aaron Block, Clelia Warburg Peters, Zachary Aarons",[],0,[],0,[],0
Timo Ahopelto,[],0,[],0,[],0
"Jackie Yang, Jay Eum, Sung Park, Toshi Otani",[],0,[],0,[],0
Nicholas Brathwaite,[],0,[],0,[],0
"Herry Han, James Mi, Ron Cao",[],0,[],0,[],0
"Ariel Ekblaw, Federico Casalegno, Nicholas Negroponte",[],0,[],0,[],0
Chauncey Shey,[],0,[],0,[],0
Reginald Hollinger,[],0,[],0,[],0
"Andrew Gault, Andrew Scott",[],0,[],0,[],0
"Evan Williams, James Joaquin, Vishal Vasishth",[],0,[],0,[],0
"Boris Wertz, Kenneth Chen",[],0,[],0,[],0
"Frank M. Sands, Jr., Frank M. Sands, Sr., Michael Rubin",[],0,[],0,[],0
"Carles Ferrer, Daniel Sanchez, Dominic Endicott, Jordi Vinas",[],0,[],0,[],0
"Mats Lundqvist, Sören Sjölander",[],0,[],0,[],0
Thomas Abraham,[],0,[],0,[],0
Eddie Wu,[],0,[],0,[],0
"P Bart Stephens, W Bradford Stephens",[P],1,[],0,[],0
Wei Guo,[],0,[],0,[],0
"Dmitry Chikhachev, Ilya Zubarev, Serg Bell",[],0,[],0,[],0
"Shay Garvey, Will Prendergast",[],0,[Prendergast],1,[],0
Ayman Ismail,[],0,[],0,[],0
"Sean O'Sullivan, Shen Tong",[],0,[],0,[],0
Yossi Sela,[],0,[],0,[],0
"Matt Greenleaf, Temi Marcella Awogboro",[],0,[],0,[],0
"Julio Vasconcellos, Matt Wyndowe, Omar Siddiqui, Razmig Hovaghimian, Sarah Smith, Sebastien de Halleux, Serkan Piantino",[],0,[],0,[],0
"Jed Katz, Noah Doyle",[],0,[],0,[],0
"Bo Shen, Xiao Feng",[],0,[],0,[],0
"David Wei, Jun Wu, Larry Li",[],0,[],0,[],0
John C. Morris,[],0,[],0,[],0
Chun Ding,[],0,[],0,[],0
"Cameron Winklevoss, Tyler Winklevoss",[],0,[],0,[],0
Charlie Moseley,[],0,[],0,[],0
"Ashish Gupta, Sanjeev Aggarwal",[],0,[],0,[],0
Mathew George,[],0,[],0,[],0
Ralph Nodine,[],0,[],0,[],0
Dave Furneaux,[],0,[],0,[],0
Sanford Weill,[],0,[],0,[],0
John Ruffolo,[],0,[],0,[],0
"Alex Shin, Hwisang Kim, Jinwoo Park, Kyuntae Ethan Kim, Ryan Kim, Ryan Sung Ho Kim, Seojoon Kim",[],0,[],0,[],0
"Krzysztof Kanawka, Maciej Mickiewicz, Wojciech Drewczynski",[],0,[],0,[],0
"John Nahm, Kihong Bae",[],0,[],0,[],0
"Kaoru Hayashi, Yasuhiro Mimura",[],0,[],0,[],0
Kevin McQuillan,[],0,[],0,[],0
"Bryce Roberts, Mark Jacobsen, Tim O'Reilly, Tim O’Reilly",[],0,[],0,[],0
"Sudhir Sethi, TC Meenakshisundaram",[],0,[],0,[],0
"Kamal Hassan, Michael Kosic",[],0,[],0,[],0
Jim Tananbaum,[],0,[],0,[],0
"Ales Pustovrh, Julien Coustaury, Roger Blott",[],0,[],0,[],0
"Andrew McCormack, James Fitzgerald, Peter Thiel",[],0,[],0,[],0
James Wei,[],0,[],0,[],0
Shinzo Nakano,[],0,[],0,[],0
"Christian Hernandez, Eric Martineau-Fortin, Jean-Francois Marcoux",[],0,[],0,[],0
"Antoine Garrigues, Pierre de Fouquet",[],0,[],0,[],0
"Jeffrey Carter, Peter Wilkins, Ryan Humphreys, Sharon McDade",[],0,[],0,[],0
"Nick Rosa, Sam Yagan, Troy Henikoff",[],0,[],0,[],0
Dana Callow,[],0,[],0,[],0
Meir Barel,[],0,[],0,[],0
Ole Andreas Halvorsen,[],0,[],0,[],0
Jim Breyer,[],0,[],0,[],0
"David Yu, Jack Ma",[],0,[],0,[],0
Yan Li,[],0,[],0,[],0
"David Kelley, Michael Levinthal, Terry Opdendyk",[],0,[],0,[],0
Steven A. Cohen,[],0,[],0,[],0
Orin Edson,[],0,[],0,[],0
"David Waxman, Gil Elbaz",[],0,[],0,[],0
"Brad Silverberg, Chris Howard",[],0,[],0,[],0
"John Fisher, Mark Bailey, Randy Glein",[],0,[],0,[],0
"Fred Craves, John Diekman",[],0,[],0,[],0
Vaibhav Domkundwar,[],0,[],0,[],0
"Henric Hungerhoff, Joerg Rheinboldt",[],0,[],0,[],0
Raymond Tonsing,[],0,[],0,[],0
"Frank M. Vest, Jr.",[],0,[],0,[],0
"Anand Lunia, Madhukar Sinha",[],0,[],0,[],0
Mike Collett,[],0,[],0,[],0
"Ankur Mittal, Dipanjan Basu, K S Adarsh Dikshith, Mitesh Shah, Sathya Pramod, Sumeet Kapur, Vinay Bansal, Vinod Bansal",[],0,[],0,[],0
"Daniel M. Skovronsky, Warren Musser",[],0,[],0,[],0
"Gen Isayama, Masataka Matsumoto, Shinichi Saijo",[],0,[],0,[],0
"Hugo Stenbeck, Robert von Horn, Wilhelm Klingspor",[],0,[],0,[],0
Edgar Hardless,[Hardless],1,[],0,[],0
"Daniel Borok, Don Katz, Tom Wisniewski",[],0,[],0,[],0
Lucius Cary,[],0,[],0,[],0
"Bill Liao, Sean O'Sullivan",[],0,[],0,[],0
Roland Van der Meer,[der],1,[],0,[],0
"Mark Payton, Tim Hazell",[],0,[],0,[],0
Shana Fisher,[],0,[],0,[],0
"Brad Bao, Jun Wang",[],0,[],0,[],0
"Sonia Gokhale, Sonia Weymuller, Suneel Gokhale, Tammer Qaddumi",[],0,[],0,[],0
"Chandler Guo, Kenzi Wang",[],0,[],0,[],0
"Zeev Holtzman, Zvi Schechter",[],0,[],0,[],0
David Levi,[],0,[],0,[],0
Peter Thomson,[],0,[],0,[],0
"Jim Hale, Robert Huret",[],0,[],0,[],0
"Kevin Lösch, Sami Lampinen, Timo Tirkkonen",[],0,[],0,[],0
"Andrew Adams, Annie Lamont, Patricia Kemp",[],0,[],0,[],0
Ryu Muramatsu,[],0,[],0,[],0
"Ajay Relan, Anand Murthy, Anthony Saleh, Craig Vaughan, Dee Murthy, Dee Murthy, Nasir Jones",[],0,[],0,[],0
"Coleman Mark, Eric Kriss, Mitt Romney",[],0,[],0,[],0
"Chuck Templeton, Sanjeev Krishnan, Victor Friedberg",[],0,[],0,[],0
"Shaun Abrahamson, Stonly Baptiste Blue",[],0,[],0,[],0
"Dan Forootan, Marcus Yang",[],0,[],0,[],0
Daniel Saul Sundheim,[],0,[],0,[],0
Dominique Nouvellet,[],0,[],0,[],0
"Craig Cummings, Kelly Perdew",[],0,[],0,[],0
Michael Moe,[],0,[],0,[],0
"Fred Oru, Marie-Vorgan Le Barzic",[],0,[],0,[],0
"Maurizio PetitBon, Ross Ahlgren",[],0,[],0,[],0
"Brad Greiwe, Brendan Wallace",[],0,[],0,[],0
Antoine Flamarion,[],0,[],0,[],0
"Jordan Gaspar, Lauren Jupiter",[],0,[],0,[],0
Martin Scholl,[],0,[],0,[],0
Judy Sindecuse,[],0,[],0,[],0
"Changzhen Wang, Zeng Wei",[],0,[],0,[],0
Joshua Ruch,[],0,[],0,[],0
Hal Wilson,[],0,[],0,[],0
Bobby Yazdani,[],0,[],0,[],0
"Paul Bernard, Zain Gulamali",[],0,[],0,[],0
"Ned Renzi, Sean Sebastian",[],0,[],0,[],0
"Brion B. Applegate, William P. Collatos",[],0,[],0,[],0
Mic Williams,[],0,[],0,[],0
"Daniel Masters, Sameer Mitter",[],0,[],0,[],0
"Fan Liping, Huang Tao, Shi Yunzhong, You Jinbai, Zhou Chunfang",[],0,[],0,[],0
"Matthew Greenfield, Richard Segal",[],0,[],0,[],0
"Kevin Starr, Mark Levin, Robert Tepper",[],0,[],0,[],0
"Mike Ajnsztajn, Pedro Waengertner",[],0,[],0,[],0
Olivier Dubuisson,[],0,[],0,[],0
Gary Kalbach,[],0,[],0,[],0
"Thomas Fogarty, Wilfred Jaeger",[],0,[],0,[],0
Jocy Lin,[],0,[],0,[],0
Choon Chong TAY,[],0,[],0,[],0
Kris Jenner,[],0,[],0,[],0
Nick Coronges,[],0,[],0,[],0
"Charles A. Coffin, Edwin J. Houston, Elihu Thomson, J. P. Morgan, Thomas Edison",[],0,[],0,[],0
"Cornelius T. Ryan, Edmund M. Olivier",[Olivier],1,[],0,[],0
"Babak Nivi, Naval Ravikant",[],0,[],0,[],0
"David Roux, Egon Durban, Glenn Hutchins, Jim Davidson, Roger McNamee",[],0,[],0,[],0
Jeff Bezos,[],0,[],0,[],0
"Arjuna Costa, Emmalyn Shaw, Tilman Ehrbeck",[],0,[],0,[],0
Otello Stampacchia,[],0,[],0,[],0
"Ed Stacey, Kerry Baldwin, Max Bautin",[],0,[],0,[],0
John Freame,[],0,[],0,[],0
Yoji Kawabun,[],0,[],0,[],0
"Barry Weinman, Robert Ackerman",[],0,[],0,[],0
"Aharon Dovrat, Alan Feld, Shlomo Dovrat",[],0,[],0,[],0
Huateng Ma,[],0,[],0,[],0
"Jim Labe, Sajal Srivastava",[],0,[],0,[],0
"Ela Madej, Seth Bannon",[],0,[],0,[],0
Clement Attlee,[],0,[],0,[],0
Peter Brown,[],0,[],0,[],0
"Barry Brott, Justin Liberman, Paul Bassat, Tony Holt",[],0,[],0,[],0
"Brian Hirsch, Chip Meakem",[],0,[],0,[],0
"Brent Hoberman, Spencer Crawley",[],0,[],0,[],0
"Michael Sidler, Peter Niederhauser",[],0,[],0,[],0
"Christine Schmitz-Riol, Daniel S. Wenzel, Dr. Cornelius Boersch",[],0,[],0,[],0
"Howard Lindzon, Tom Peterson",[],0,[],0,[],0
Ravi Adusumalli,[],0,[],0,[],0
"Brent Hoberman, George Northcott, Henry Lane Fox, Jim Meyerle, Julia Brucher",[],0,[],0,[],0
David Norwood,[],0,[],0,[],0
Moses Zhao,[],0,[],0,[],0
Scott Maxwell,[],0,[],0,[],0
Soichi Tajima,[],0,[],0,[],0
"Oliver Harrison, Sir Henry Wellcome",[],0,[],0,[],0
Jacqueline Novogratz,[],0,[],0,[],0
"Haakon Overli, Norman Fiore",[],0,[],0,[],0
Dominique Megret,[],0,[],0,[],0
William McGlashan,[],0,[],0,[],0
"Christoph Braun, Frank Seehaus, Jan-Gisbert Schultze, Paul-Bernhard Kallen",[],0,[],0,[],0
Charles N. Felton,[],0,[],0,[],0
"Larry Page, Sergey Brin",[],0,[],0,[],0
"David Martirano, Gina Raimondo, Sean Marsh",[],0,[],0,[],0
"John Spindler, Maggie Rodriguez-Piza",[],0,[],0,[],0
"Jennifer Fonstad, Theresia Gouw",[],0,[],0,[],0
"Kyle Hendrick, Omar Darwazah",[],0,[],0,[],0
"George Whitehead, Timothy Mills",[],0,[],0,[],0
Jesse Rasch,[],0,[],0,[],0
Jack Biddle,[],0,[],0,[],0
Dick Strayer,[],0,[],0,[],0
"Drew Senyei, Jim Berglund",[],0,[],0,[],0
"Nat Simons, ​Laura Baxter-Simons",[],0,[],0,[​Laura],1
Pano Anthos,[],0,[],0,[],0
"Bill Gates, Jack Ma, Jeff Bezos, John Doerr, Vinod Khosla",[],0,[],0,[],0
"Sean O'Sullivan, William Bao Bean",[],0,[],0,[],0
"Nilesh Kothari, Rahul Khanna",[],0,[],0,[],0
"Chenoa Farnsworth, Henk Rogers, Maya Rogers",[],0,[],0,[],0
Alexandre Azoulay,[],0,[],0,[],0
Edward Suning Tian,[],0,[],0,[],0
"John Berton, Justin LaFayette, Simon Chong",[],0,[],0,[],0
"Joseph Melohn, Ryan Melohn",[],0,[],0,[],0
"Ira Lubert, Robert E. Keith, Jr.",[],0,[],0,[],0
"Jens Hilgers, Malte Barth, Markus Fuhrmann, Scott Rupp",[],0,[],0,[],0
"Amit Anand, Anurag Srivastava",[],0,[],0,[],0
"Aron van Ammers, Jamie Burke",[],0,[],0,[],0
Vinny Smith,[],0,[],0,[],0
Dominique Senequier,[],0,[],0,[],0
"Eric Xu, Robin Li",[],0,[],0,[],0
David Shong,[],0,[],0,[],0
Shujun Li,[],0,[],0,[],0
"Jennifer Carolan, John Doerr, Kim Smith",[],0,[],0,[],0
Thomas Vardell,[],0,[],0,[],0
"Modi Rosen, Yahal Zilka",[],0,[],0,[],0
"David Spreng, Geoff Yang",[],0,[],0,[],0
Larry Kubal,[],0,[],0,[],0
Chuanzhi Liu,[],0,[],0,[],0
"Eunkang Song, Taecheol Hwang",[],0,[],0,[],0
Dennis Purcell,[],0,[],0,[],0
"Christophe Raynaud, Geoffroy Roux de Bezieux, Jean-David Chamboredon, Ouriel Ohayon, Pierre Kosciusko-Morizet, Stephane Treppoz",[],0,[],0,[],0
"Joe Tian, Roman Shaw",[],0,[],0,[],0
"David Kronfeld, George Spencer",[],0,[],0,[],0
Rudolph P. Lamone,[],0,[],0,[],0
"Minhas Mohamed, Ron Patterson",[],0,[],0,[],0
"Carter Reum, Courtney Reum",[],0,[],0,[],0
Troy LeMaile-Stovall,[],0,[],0,[],0
"Natty Zola, Ryan Broshar",[],0,[],0,[],0
"Blake G., Huawei Kong",[],0,[],0,[],0
"Ann Daly, Jeffrey Katzenberg, Sujay Jaswa",[],0,[],0,[],0
"Christel Piron, Helle Uth, Richard Breiter",[],0,[],0,[],0
"Denis Barrier, Mingpo Cai",[],0,[],0,[],0
"Mark Sherman, Matthew Koertge",[],0,[],0,[],0
"Christopher Mirabile, Hambleton Lord",[],0,[],0,[],0
Lior Susan,[],0,[],0,[],0
"Ed Cluss, Rick Thompson, Sunny Dhillon, Zaw Thet",[],0,[],0,[Sunny],1
"Dick Leazer, Terry Sivesind",[],0,[],0,[],0
"Joerg Rheinboldt, Luise Gruner, Robin Haak, Saeed Amidi",[],0,[],0,[],0
"Huan LI, Lijie Wang",[],0,[],0,[],0
"Eddy Shalev, Eyal Kishon",[],0,[],0,[],0
"David Jegen, John Fawcett, Sarah Biller, Ty Danco",[],0,[],0,[],0
Bo Feng,[],0,[],0,[],0
Jacques Attali,[],0,[],0,[],0
"Kunal Bahl, Rohit Bansal",[],0,[],0,[],0
Ken Fox,[],0,[],0,[],0
Charlie O'Donnell,[],0,[],0,[],0
"Chris Woolley, Judith Erwin, Susan Casey",[],0,[],0,[],0
Sander Slootweg,[],0,[],0,[],0
"Jennifer Carolan, Shauntel Garvey",[],0,[],0,[],0
"Jeffrey Paine, Paul Bragiel, Vinnie Lauria",[],0,[],0,[],0
"Gordon Apple, Jeff Yass, Lon Taylor",[],0,[],0,[],0
"Gil Ben-Artzy, Shuly Galili",[],0,[],0,[],0
"Gardiner Garrard, W. Thomas Smith",[],0,[],0,[],0
"Craig Blair, Daniel Petre",[],0,[],0,[],0
"Joshua Ruch, Robert Osterrieth",[],0,[],0,[],0
"Brian Long, Elaine Coughlan, Kevin Dillon",[],0,[],0,[],0
Pietro Bezza,[],0,[],0,[],0
Ramin Nia,[],0,[],0,[],0
"Marc Fournier, Philippe Hayat, Xavier Lorphelin",[],0,[],0,[],0
"Ganapathy Venugopal, S.D. Shibulal, Senapathy Gopalakrishnan, Srinath Batni, Tarun Khanna",[],0,[],0,[],0
"Eden Shochat, Michael Eisenberg",[],0,[],0,[],0
"Fady Yacoub, Hisham Elhaddad, Onsi Sawiris",[],0,[],0,[],0
"Garrett Camp, Kristin Stannard",[],0,[],0,[],0
