Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
711,16495,23.19971870604782,17.0,[14],22.2330688847365,1,273,11,17,28,5.084367606650684,42.937724967107506
