Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
1000,278630,278.63,176.0,"[113, 117]",349.8273835740968,110,4530,136,176,277.25,6.4174658320606595,55.5980579412149
