Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
745,85382240126.0,114607033.7261745,5640.0,"[86.0, 372.0, 769.0, 1846.0]",2916156918.685517,4.0,79502402356.0,2466.0,5640.0,15330.0,27.193749189162826,741.2108326727623
