Text,Token,Count,Freq,Length,Lemma,PoS,Tag,Dep,Shape,Sentiment
Active,Active,1,954,6,active,ADJ,JJ,ROOT,Xxxxx,0.0
Closed,Closed,1,24,6,close,VERB,VBN,ROOT,Xxxxx,0.0
