Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
963,28759,29.863966770508828,24.0,[7],23.3998769397882,1,203,12,24,42,1.4879831585260948,4.2402047920353025
