Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
1000,1137.6,1.1376,-0.1,[-0.1],2.8864992842746586,-6.7,9.9,-0.7,-0.1,2.8249999999999997,1.003286381186971,0.3452927987532486
