Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
60,928,15.466666666666667,5.0,"[1, 2]",29.905765368234384,1,203,2,5,14,4.670703938997828,26.732318274743662
