Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
745,199289,267.5020134228188,99.0,[0],408.5564218003773,0,3678,14,99,389,3.16796321954122,15.300376144381612
