Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
537,12189,22.69832402234637,12.0,[1],30.993292741286016,0,280,5,12,28,3.3706734641065097,15.925325842852983
