Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
711,1792,2.520393811533052,2.0,[1],2.3763667052737207,1,30,1,2,3,4.421611447084679,33.725747628139345
