Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
283,4700,16.607773851590107,5.0,[1],35.652950048409025,0,413,2,5,14,6.357183174777268,58.57715732813138
