Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
195,634,3.2512820512820513,2.0,[1],4.576208746571987,0,33,1,2,3,3.408140600470358,13.722142943754566
