Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
761,163267,214.54270696452036,27.0,[1],605.9709551642411,0,4745,9,27,127,4.919721719050148,26.983480251916376
