Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
891,45274335794.64303,50812947.01980138,12000000.0,[5000000.0],168517394.99569005,1000.0,2698481439.0,4148818.897,12000000.0,34480596.16500001,8.677857016023918,98.22886283291655
