Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
1000,179940000000.0,179940000.0,10000000.0,[10000000.0],1292051680.0592551,10000000.0,10000000000.0,10000000.0,10000000.0,10000000.0,7.483860388363256,54.11661066246166
