Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
248,742,2.9919354838709675,2.0,[1],2.36539138424894,1,11,1,2,4,1.4233878318080768,1.421082563013619
