Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
938,124073090013.0,132274083.16950959,210281.0,"[1610.0, 2119.0, 42089.0]",2645532500.589848,74.0,79502402356.0,22906.0,210281.0,2345160.0,29.030512622120543,867.8713267458959
