Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
487,8456,17.363449691991786,4.0,[1],45.27762257197933,1,497,1.5,4,14,6.6566447645073366,55.324322216605886
