Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
784,29219,37.26913265306123,30.0,[24],26.18731554671163,1,216,20,30,48,1.8797692707086953,5.417107477859431
