Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
1000,1062.1,1.0620999999999998,-0.2,[-0.2],3.0313433709549686,-2.4,10.0,-0.7,-0.2,1.5,1.7118075667256216,1.7970388074512464
