Text,Token,Count,Freq,Length,Lemma,PoS,Tag,Dep,Shape,Sentiment
Taj Dubai,Dubai,2,3,5,Dubai,PROPN,NNP,ROOT,Xxxxx,0.0
Virtual Event,Virtual,2,2,7,virtual,ADJ,JJ,amod,Xxxxx,0.0
Virtual Event,Event,2,2,5,event,NOUN,NN,ROOT,Xxxxx,0.0
Forum Fribourg,Forum,2,1,5,Forum,PROPN,NNP,compound,Xxxxx,0.0
Forum Fribourg,Fribourg,2,1,8,Fribourg,PROPN,NNP,ROOT,Xxxxx,0.0
The Oberoi Centre,The,3,1,3,the,DET,DT,det,Xxx,0.0
The Oberoi Centre,Oberoi,3,1,6,Oberoi,PROPN,NNP,compound,Xxxxx,0.0
The Oberoi Centre,Centre,3,1,6,Centre,PROPN,NNP,ROOT,Xxxxx,0.0
Dubai World Trade Centre,Dubai,4,2,5,Dubai,PROPN,NNP,compound,Xxxxx,0.0
Dubai World Trade Centre,World,4,2,5,World,PROPN,NNP,compound,Xxxxx,0.0
Dubai World Trade Centre,Trade,4,2,5,Trade,PROPN,NNP,compound,Xxxxx,0.0
Dubai World Trade Centre,Centre,4,2,6,Centre,PROPN,NNP,ROOT,Xxxxx,0.0
Casa da Arquitetura de Matosinhos,Casa,5,1,4,Casa,PROPN,NNP,compound,Xxxx,0.0
Casa da Arquitetura de Matosinhos,da,5,1,2,da,NOUN,NN,compound,xx,0.0
Casa da Arquitetura de Matosinhos,Arquitetura,5,1,11,Arquitetura,PROPN,NNP,compound,Xxxxx,0.0
Casa da Arquitetura de Matosinhos,de,5,1,2,de,X,FW,nmod,xx,0.0
Casa da Arquitetura de Matosinhos,Matosinhos,5,1,10,Matosinhos,PROPN,NNP,ROOT,Xxxxx,0.0
Online Live,Online,2,1,6,online,ADJ,JJ,compound,Xxxxx,0.0
Online Live,Live,2,1,4,live,ADV,RB,ROOT,Xxxx,0.0
The Rosen Centre Hotel,The,4,1,3,the,DET,DT,det,Xxx,0.0
The Rosen Centre Hotel,Rosen,4,1,5,Rosen,PROPN,NNP,compound,Xxxxx,0.0
The Rosen Centre Hotel,Centre,4,1,6,Centre,PROPN,NNP,compound,Xxxxx,0.0
The Rosen Centre Hotel,Hotel,4,1,5,Hotel,PROPN,NNP,ROOT,Xxxxx,0.0
Swissnex San Francisco,Swissnex,3,1,8,Swissnex,PROPN,NNP,compound,Xxxxx,0.0
Swissnex San Francisco,San,3,1,3,San,PROPN,NNP,compound,Xxx,0.0
Swissnex San Francisco,Francisco,3,1,9,Francisco,PROPN,NNP,ROOT,Xxxxx,0.0
Wisdome LA,Wisdome,2,1,7,Wisdome,PROPN,NNP,compound,Xxxxx,0.0
Wisdome LA,LA,2,1,2,LA,PROPN,NNP,ROOT,XX,0.0
SMU Cox Business School,SMU,4,1,3,SMU,PROPN,NNP,compound,XXX,0.0
SMU Cox Business School,Cox,4,1,3,Cox,PROPN,NNP,compound,Xxx,0.0
SMU Cox Business School,Business,4,1,8,Business,PROPN,NNP,compound,Xxxxx,0.0
SMU Cox Business School,School,4,1,6,School,PROPN,NNP,ROOT,Xxxxx,0.0
Cidade das Artes,Cidade,3,1,6,cidade,ADJ,JJ,amod,Xxxxx,0.0
Cidade das Artes,das,3,1,3,da,NOUN,NNS,compound,xxx,0.0
Cidade das Artes,Artes,3,1,5,arte,NOUN,NNS,ROOT,Xxxxx,0.0
The Expo Centre,The,3,1,3,the,DET,DT,det,Xxx,0.0
The Expo Centre,Expo,3,1,4,Expo,PROPN,NNP,compound,Xxxx,0.0
The Expo Centre,Centre,3,1,6,Centre,PROPN,NNP,ROOT,Xxxxx,0.0
V&amp;A Waterfront,V&amp;A,2,1,7,V&amp;A,PROPN,NNP,compound,X&xxx;X,0.0
V&amp;A Waterfront,Waterfront,2,1,10,Waterfront,PROPN,NNP,ROOT,Xxxxx,0.0
Hilton Philadelphia City Avenue,Hilton,4,1,6,Hilton,PROPN,NNP,compound,Xxxxx,0.0
Hilton Philadelphia City Avenue,Philadelphia,4,1,12,Philadelphia,PROPN,NNP,compound,Xxxxx,0.0
Hilton Philadelphia City Avenue,City,4,1,4,City,PROPN,NNP,compound,Xxxx,0.0
Hilton Philadelphia City Avenue,Avenue,4,1,6,Avenue,PROPN,NNP,ROOT,Xxxxx,0.0
mHUB,mHUB,1,1,4,mhub,X,LS,ROOT,xXXX,0.0
"International Conference Center,",International,3,1,13,International,PROPN,NNP,compound,Xxxxx,0.0
"International Conference Center,",Conference,3,1,10,Conference,PROPN,NNP,compound,Xxxxx,0.0
"International Conference Center,",Center,3,1,6,Center,PROPN,NNP,ROOT,Xxxxx,0.0
"International Conference Center,",",",3,1,1,",",PUNCT,",",punct,",",0.0
POLAND,POLAND,1,1,6,POLAND,PROPN,NNP,ROOT,XXXX,0.0
Westin Grand Hotel Munich,Westin,4,1,6,Westin,PROPN,NNP,compound,Xxxxx,0.0
Westin Grand Hotel Munich,Grand,4,1,5,Grand,PROPN,NNP,compound,Xxxxx,0.0
Westin Grand Hotel Munich,Hotel,4,1,5,Hotel,PROPN,NNP,compound,Xxxxx,0.0
Westin Grand Hotel Munich,Munich,4,1,6,Munich,PROPN,NNP,ROOT,Xxxxx,0.0
Brussels Expo,Brussels,2,1,8,Brussels,PROPN,NNP,compound,Xxxxx,0.0
Brussels Expo,Expo,2,1,4,Expo,PROPN,NNP,ROOT,Xxxx,0.0
City Hall,City,2,1,4,City,PROPN,NNP,compound,Xxxx,0.0
City Hall,Hall,2,1,4,Hall,PROPN,NNP,ROOT,Xxxx,0.0
Bloque 74 c 9,Bloque,4,1,6,Bloque,PROPN,NNP,ROOT,Xxxxx,0.0
Bloque 74 c 9,74,4,1,2,74,NUM,CD,nummod,dd,0.0
Bloque 74 c 9,c,4,1,1,c,SYM,SYM,appos,x,0.0
Bloque 74 c 9,9,4,1,1,9,NUM,CD,nummod,d,0.0
Hilton Toronto/Markham Suites Conference Centre &amp; Spa,Hilton,7,1,6,Hilton,PROPN,NNP,compound,Xxxxx,0.0
Hilton Toronto/Markham Suites Conference Centre &amp; Spa,Toronto,7,1,7,Toronto,PROPN,NNP,nmod,Xxxxx,0.0
Hilton Toronto/Markham Suites Conference Centre &amp; Spa,/,7,1,1,/,SYM,SYM,punct,/,0.0
Hilton Toronto/Markham Suites Conference Centre &amp; Spa,Markham,7,1,7,Markham,PROPN,NNP,compound,Xxxxx,0.0
Hilton Toronto/Markham Suites Conference Centre &amp; Spa,Suites,7,1,6,Suites,PROPN,NNP,compound,Xxxxx,0.0
Hilton Toronto/Markham Suites Conference Centre &amp; Spa,Conference,7,1,10,Conference,PROPN,NNP,compound,Xxxxx,0.0
Hilton Toronto/Markham Suites Conference Centre &amp; Spa,Centre,7,1,6,Centre,PROPN,NNP,nsubj,Xxxxx,0.0
Hilton Toronto/Markham Suites Conference Centre &amp; Spa,&,7,1,1,&,CCONJ,CC,cc,&,0.0
Hilton Toronto/Markham Suites Conference Centre &amp; Spa,amp,7,1,3,amp,PROPN,NNP,conj,xxx,0.0
Hilton Toronto/Markham Suites Conference Centre &amp; Spa,;,7,1,1,;,PUNCT,:,punct,;,0.0
Hilton Toronto/Markham Suites Conference Centre &amp; Spa,Spa,7,1,3,spa,VERB,VB,ROOT,Xxx,0.0
Jw Marriott Marquis,Jw,3,1,2,Jw,PROPN,NNP,compound,Xx,0.0
Jw Marriott Marquis,Marriott,3,1,8,Marriott,PROPN,NNP,compound,Xxxxx,0.0
Jw Marriott Marquis,Marquis,3,1,7,Marquis,PROPN,NNP,ROOT,Xxxxx,0.0
D'podium International Event Centre,D'podium,4,1,8,d'podium,NOUN,NN,det,X'xxxx,0.0
D'podium International Event Centre,International,4,1,13,International,PROPN,NNP,compound,Xxxxx,0.0
D'podium International Event Centre,Event,4,1,5,Event,PROPN,NNP,compound,Xxxxx,0.0
D'podium International Event Centre,Centre,4,1,6,Centre,PROPN,NNP,ROOT,Xxxxx,0.0
PWD Digital Agency,PWD,3,1,3,PWD,PROPN,NNP,compound,XXX,0.0
PWD Digital Agency,Digital,3,1,7,Digital,PROPN,NNP,compound,Xxxxx,0.0
PWD Digital Agency,Agency,3,1,6,Agency,PROPN,NNP,ROOT,Xxxxx,0.0
