Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
931,192498862401650.0,206765695383.0827,40424638654.0,"[340285352.0, 18058651210.0, 47516292404.0]",483633552149.67944,26023520.0,3891221098245.0,12435975172.0,40424638654.0,158016950026.5,4.455979496123363,23.0863651470451
