Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
1000,706245,706.245,153.5,[0],1299.3987055445957,0,9125,29,153.5,748.25,3.224207922879941,11.95562390449773
