Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
945,414552688734218.0,438680093898.6434,78592302441.0,[360531244.0],767105666561.3634,10000000.0,4852706681838.0,4711493651.0,78592302441.0,527968659913.0,2.5952451763994966,7.39152023435303
