Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
980,392663546906.0,400677088.67959183,224500000.0,[725000000.0],638946659.3489926,120000.0,5200000000.0,112461258.5,224500000.0,400000000.0,4.150882471965304,19.777305701880035
