Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
1000,432188,432.188,430.5,"[45, 51, 56, 57, 74, 77, 80, 91, 95, 98, 100, 109, 114, 121, 123, 130, 131, 133, 134, 135, 149, 150, 156, 160, 186, 190, 192, 199, 201, 209, 211, 213, 222, 242, 250, 253, 254, 258, 264, 266, 273, 274, 275, 276, 289, 293, 296, 304, 305, 307, 311, 314, 315, 328, 329, 330, 332, 333, 337, 345, 346, 351, 352, 373, 375, 378, 379, 406, 428, 429, 437, 438, 461, 473, 478, 485, 493, 495, 500, 507, 508, 513, 514, 526, 532, 551, 553, 554, 558, 566, 572, 577, 579, 583, 588, 600, 601, 603, 606, 610, 611, 613, 614, 621, 624, 640, 658, 661, 666, 668, 681, 685, 689, 690, 704, 713, 717, 722, 723, 730, 734, 752, 761, 762, 768, 774, 790, 810, 812, 822, 828, 839, 840, 841, 857]",247.4343436356611,1,865,218.75,430.5,644.25,0.013467193492343219,-1.1950718421153308
