Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
980,2962,3.022448979591837,2.0,[1],2.4915600378713836,1,20,1,2,4,1.9881912135889146,5.520598540673848
