Count,Sum,Mean,Median,Mode,Std,Min,Max,25%,50%,75%,Skewness,Kurtosis
1000,701875,701.875,89.5,[0],1520.014954148753,0,10000,19,89.5,627.25,3.8680161174635854,17.489266667898587
